Datetime,Sport,Events,highlight_event,Venue,Location
2021-07-27 03:00:00,Boxing,Men's Heavy (81-91kg) - Preliminaries - Round of 16,False,Kokugikan Arena,"35.69708642863296, 139.79336043405075"
2021-07-27 03:00:00,Boxing,Women's Light (57-60kg) - Preliminaries - Round of 32,False,Kokugikan Arena,"35.69708642863296, 139.79336043405075"
2021-07-27 03:00:00,Boxing,Women's Welter (64-69kg) - Preliminaries - Round of 16,False,Kokugikan Arena,"35.69708642863296, 139.79336043405075"
2021-07-27 03:50:00,Weightlifting,Women's 59 kg Group B and Women's 64 kg Group B,False,Tokyo International Forum,"35.67697382447295, 139.76380194086386"
2021-07-27 04:00:00,Sailing,Laser Men,False,Enoshima Yacht Harbour,"35.29979336326726, 139.48406276201857"
2021-07-27 04:00:00,Sailing,Laser Radial Women,False,Enoshima Yacht Harbour,"35.29979336326726, 139.48406276201857"
2021-07-27 04:00:00,Sailing,Finn Men,False,Enoshima Yacht Harbour,"35.29979336326726, 139.48406276201857"
2021-07-27 04:00:00,Sailing,49er Men,False,Enoshima Yacht Harbour,"35.29979336326726, 139.48406276201857"
2021-07-27 04:00:00,Sailing,49er FX Women,False,Enoshima Yacht Harbour,"35.29979336326726, 139.48406276201857"
2021-07-27 05:00:00,Baseball/Softball,Softball Bronze Medal Game,False,Yokohama Baseball Stadium,"35.44332814187166, 139.64046498472052"
2021-07-27 05:30:00,3X3 Basketball,Women's Pool Round (2 games),False,Aomi Urban Sports Park,
2021-07-27 05:30:00,3X3 Basketball,Men's Pool Round (2 games),False,Aomi Urban Sports Park,
2021-07-27 05:40:00,Basketball,Women's Preliminary Round Group B: Nigeria vs United States,False,Saitama Super Arena,
2021-07-27 06:00:00,Canoe Slalom,Kayak (K1) Women Semi-final,False,Kasai Canoe Slalom Centre,"35.643601065815034, 139.85504382104045"
2021-07-27 06:00:00,Canoe Slalom,Kayak (K1) Women Final,False,Kasai Canoe Slalom Centre,"35.643601065815034, 139.85504382104045"
2021-07-27 06:00:00,Water Polo,Men's Preliminary Round - Group B: Kazakhstan vs Serbia,False,Tatsumi Water Polo Centre,"35.647754733125474, 139.8195228619168"
2021-07-27 06:00:00,Water Polo,Men's Preliminary Round - Group A: Italy vs Greece,False,Tatsumi Water Polo Centre,"35.647754733125474, 139.8195228619168"
2021-07-27 06:15:00,Handball,Women's Preliminary Round Group B: Sweden vs ROC,False,Yoyogi National Stadium,"35.66773432212354, 139.70019944667044"
2021-07-27 06:15:00,Handball,Women's Preliminary Round Group A: Republic of Korea vs Netherlands,False,Yoyogi National Stadium,"35.66773432212354, 139.70019944667044"
2021-07-27 06:20:00,Volleyball,Women's Preliminary Round - Pool A: Japan vs Serbia,False,Ariake Arena,"35.643512573489566, 139.79473745950065"
2021-07-27 06:20:00,Volleyball,Women's Preliminary Round - Pool B: Italy vs Turkey,False,Ariake Arena,"35.643512573489566, 139.79473745950065"
2021-07-27 06:30:00,Table Tennis,Men's Singles Round 3,False,Tokyo Metropolitan Gymnasium,"35.679538129089025, 139.71224149090568"
2021-07-27 06:30:00,Table Tennis,Women's Singles Round 3,False,Tokyo Metropolitan Gymnasium,"35.679538129089025, 139.71224149090568"
2021-07-27 06:30:00,Table Tennis,Men's Singles Round of 16,False,Tokyo Metropolitan Gymnasium,"35.679538129089025, 139.71224149090568"
2021-07-27 06:30:00,Table Tennis,Women's Singles Round of 16,False,Tokyo Metropolitan Gymnasium,"35.679538129089025, 139.71224149090568"
2021-07-27 07:00:00,Beach Volleyball,Men's or Women's Preliminaries (3 matches),False,Shiokaze Park,"35.62426208355979, 139.76843705331703"
2021-07-27 07:00:00,Cycling Mountain Bike,Women's Cross-country,False,Izu MTB Course,"35.008554056580564, 139.01269403251226"
2021-07-27 07:00:00,Diving,Women's Synchronised 10m Platform Final,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-27 07:50:00,Weightlifting,Women's 59 kg Group A,False,Tokyo International Forum,"35.67697382447295, 139.76380194086386"
2021-07-27 08:00:00,Archery,Men's Individual 1/32 & 1/16 Eliminations,False,Yumenoshima Park Archery Field,"35.65025376166539, 139.82892847281852"
2021-07-27 08:00:00,Archery,Women's Individual 1/32 & 1/16 Eliminations,False,Yumenoshima Park Archery Field,"35.65025376166539, 139.82892847281852"
2021-07-27 08:30:00,Rugby,Men's Placing 9-12 (2 matches) & Quarter-finals (4 matches),False,Tokyo Stadium,"35.66446761779039, 139.52756286092847"
2021-07-27 09:00:00,3X3 Basketball,Women's Pool Round (2 games),False,Aomi Urban Sports Park,
2021-07-27 09:00:00,3X3 Basketball,Men's Pool Round (2 games),False,Aomi Urban Sports Park,
2021-07-27 09:00:00,Equestrian,Dressage Team Grand Prix Special,False,Equestrian Park,"35.6369951864692, 139.63364991415503"
2021-07-27 09:00:00,Football, Women's Group G: United States vs Australia,False,Ibaraki Kashima Stadium,"35.99213056967567, 140.64152126184229"
2021-07-27 09:00:00,Football,Women's Group G: New Zealand vs Sweden,False,Miyagi Stadium,"38.33557331725407, 140.95096377309127"
2021-07-27 09:00:00,Football,Women's Group E: Chile vs Japan,False,Miyagi Stadium,"38.33557331725407, 140.95096377309127"
2021-07-27 09:00:00,Judo,Women -63 kg Repechage,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-27 09:00:00,Judo,Women -63 kg Semifinals,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-27 09:00:00,Judo,Men -81 kg Repechage,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-27 09:00:00,Judo,Men -81 kg Semifinals,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-27 09:00:00,Judo,Women -63 kg Contests for Bronze Medal,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-27 09:00:00,Judo,Women -63 kg Final,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-27 09:00:00,Judo,Men -81 kg Contests for Bronze Medal,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-27 09:00:00,Judo,Men -81 kg Final,False,Nippon Budokan,"35.69328639505304, 139.74961103902368"
2021-07-27 09:00:00,Boxing,Men's Welter (63-69kg) - Preliminaries - Round of 16,False,Kokugikan Arena,"35.69708642863296, 139.79336043405075"
2021-07-27 09:00:00,Boxing,Men's Heavy (81-91kg) - Preliminaries - Round of 16,False,Kokugikan Arena,"35.69708642863296, 139.79336043405075"
2021-07-27 09:00:00,Boxing,Women's Light (57-60kg) - Preliminaries - Round of 32,False,Kokugikan Arena,"35.69708642863296, 139.79336043405075"
2021-07-27 09:00:00,Boxing,Women's Welter (64-69kg) - Preliminaries - Round of 16,False,Kokugikan Arena,"35.69708642863296, 139.79336043405075"
2021-07-27 10:00:00,Badminton,Men's Singles Group Play Stage,False,Musashino Forest Sport Plaza,"35.66516093172041, 139.52508181634872"
2021-07-27 10:00:00,Badminton,Women's Singles Group Play Stage,False,Musashino Forest Sport Plaza,"35.66516093172041, 139.52508181634872"
2021-07-27 10:00:00,Badminton,Men's Doubles Group Play Stage,False,Musashino Forest Sport Plaza,"35.66516093172041, 139.52508181634872"
2021-07-27 10:00:00,Badminton,Women's Doubles Group Play Stage,False,Musashino Forest Sport Plaza,"35.66516093172041, 139.52508181634872"
2021-07-27 10:20:00,Water Polo,Men's Preliminary Round - Group A: Japan vs Hungary,False,Tatsumi Water Polo Centre,"35.647754733125474, 139.8195228619168"
2021-07-27 10:20:00,Water Polo,Men's Preliminary Round - Group B: Australia vs Croatia,False,Tatsumi Water Polo Centre,"35.647754733125474, 139.8195228619168"
2021-07-27 10:30:00,Fencing,Women's Epée Team Bronze Medal Match,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-27 10:30:00,Fencing,Women's Epée Team Gold Medal Match,True,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-27 10:30:00,Hockey,Men's Pool B: Belgium vs South Africa,False,Oi Hockey Stadium,"35.59269081886343, 139.75405101776522"
2021-07-27 10:30:00,Hockey,Men's Pool B: Netherlands vs Canada,False,Oi Hockey Stadium,"35.59269081886343, 139.75405101776522"
2021-07-27 09:20:00,Basketball,Women's Preliminary Round Group C: Australia vs Belgium,False,Saitama Super Arena,
2021-07-27 11:00:00,Swimming,Men's 100m Freestyle - Heats,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-27 11:00:00,Swimming,Women's 200m Butterfly - Heats,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-27 11:00:00,Swimming,Men's 200m Breaststroke - Heats,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-27 11:00:00,Swimming,Men's 4 x 200m Freestyle Relay - Heats,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-27 11:00:00,Swimming,Men's 800m Freestyle - Heats,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-27 11:00:00,Taekwondo,Women +67 kg Repechages (2 matches),False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-27 11:00:00,Taekwondo,Men +80 kg Repechages (2 matches),False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-27 11:00:00,Taekwondo,Women +67 kg Bronze Medal Contests (2 matches),False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-27 11:00:00,Taekwondo,Men +80 kg Bronze Medal Contests (2 matches),False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-27 11:00:00,Taekwondo,Women +67 kg Gold Medal Contest,True,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-27 11:00:00,Taekwondo,Men +80 kg Gold Medal Contest,True,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-27 11:30:00,Handball,Women's Preliminary Round Group A: Angola vs Norway,False,Yoyogi National Stadium,"35.66773432212354, 139.70019944667044"
2021-07-27 11:30:00,Handball,Women's Preliminary Round Group B: France vs Spain,False,Yoyogi National Stadium,"35.66773432212354, 139.70019944667044"
2021-07-27 11:30:00,Table Tennis,Men's Singles Round of 16,False,Tokyo Metropolitan Gymnasium,"35.679538129089025, 139.71224149090568"
2021-07-27 11:30:00,Table Tennis,Women's Singles Round of 16,False,Tokyo Metropolitan Gymnasium,"35.679538129089025, 139.71224149090568"
2021-07-27 11:40:00,Volleyball,Women's Preliminary Round - Pool A: Brazil vs Dominican Rep.,False,Ariake Arena,"35.643512573489566, 139.79473745950065"
2021-07-27 11:40:00,Volleyball,Women's Preliminary Round - Pool A: Republic of Korea vs Kenya,False,Ariake Arena,"35.643512573489566, 139.79473745950065"
2021-07-27 11:45:00,Artistic Gymnastics,Women's Team Final,False,Ariake Gymnastics Centre,"35.64167062421445, 139.79257372832834"
2021-07-27 11:50:00,Weightlifting,Women's 64 kg Group A,False,Tokyo International Forum,"35.67697382447295, 139.76380194086386"
2021-07-27 12:00:00,Baseball/Softball,Softball Gold Medal Game,True,Yokohama Baseball Stadium,"35.44332814187166, 139.64046498472052"
2021-07-27 12:00:00,Beach Volleyball,Men's or Women's Preliminaries (3 matches),False,Shiokaze Park,"35.62426208355979, 139.76843705331703"
2021-07-27 12:30:00,3X3 Basketball,Women's Pool Round (2 games),False,Aomi Urban Sports Park,
2021-07-27 12:30:00,3X3 Basketball,Men's Pool Round (2 games),False,Aomi Urban Sports Park,
2021-07-27 12:30:00,Football,Women's Group F: Brazil vs Zambia,False,Saitama Stadium,"35.903408731875246, 139.71816554795595"
2021-07-27 12:30:00,Football,Women's Group F: Netherlands vs China,False,Saitama Stadium,"35.903408731875246, 139.71816554795595"
2021-07-27 13:00:00,Basketball,Women's Preliminary Round Group C: Puerto Rico vs China,False,Saitama Super Arena,
2021-07-28 00:00:00,Surfing,Women's Bronze medal match,False,Tsurigasaki Surfing Beach,"35.336127096773154, 140.39491001303773"
2021-07-28 00:00:00,Surfing,Men's Bronze medal match,False,Tsurigasaki Surfing Beach,"35.336127096773154, 140.39491001303773"
2021-07-28 00:00:00,Surfing,Women's Gold medal match,True,Tsurigasaki Surfing Beach,"35.336127096773154, 140.39491001303773"
2021-07-28 00:00:00,Surfing,Men's Gold medal match,True,Tsurigasaki Surfing Beach,"35.336127096773154, 140.39491001303773"
2021-07-28 00:30:00,Rowing,Women's Double Sculls Final B,False,Sea Forest Waterway,"35.60796457817903, 139.8147625026683"
2021-07-28 00:30:00,Rowing,Men's Double Sculls Final B,False,Sea Forest Waterway,"35.60796457817903, 139.8147625026683"
2021-07-28 00:30:00,Rowing,Women's Four Final B,False,Sea Forest Waterway,"35.60796457817903, 139.8147625026683"
2021-07-28 00:30:00,Rowing,Men's Four Final B,False,Sea Forest Waterway,"35.60796457817903, 139.8147625026683"
2021-07-28 00:30:00,Rowing,Women's Double Sculls Final A,False,Sea Forest Waterway,"35.60796457817903, 139.8147625026683"
2021-07-28 00:30:00,Rowing,Men's Double Sculls Final A,False,Sea Forest Waterway,"35.60796457817903, 139.8147625026683"
2021-07-28 00:30:00,Rowing,Women's Double Sculls Victory Ceremony,True,Sea Forest Waterway,"35.60796457817903, 139.8147625026683"
2021-07-28 00:30:00,Rowing,Women's Four Final A,False,Sea Forest Waterway,"35.60796457817903, 139.8147625026683"
2021-07-28 00:30:00,Rowing,Men's Double Sculls Victory Ceremony,True,Sea Forest Waterway,"35.60796457817903, 139.8147625026683"
2021-07-28 00:30:00,Rowing,Men's Four Finals A,False,Sea Forest Waterway,"35.60796457817903, 139.8147625026683"
2021-07-28 00:30:00,Rowing,Women's Four Victory Ceremony,True,Sea Forest Waterway,"35.60796457817903, 139.8147625026683"
2021-07-28 00:30:00,Rowing,Women's Eight Repechage,False,Sea Forest Waterway,"35.60796457817903, 139.8147625026683"
2021-07-28 00:30:00,Rowing,Men's Four Victory Ceremony,True,Sea Forest Waterway,"35.60796457817903, 139.8147625026683"
2021-07-28 00:30:00,Rowing,Men's Eight Repechage,False,Sea Forest Waterway,"35.60796457817903, 139.8147625026683"
2021-07-28 00:30:00,Rowing,Women's Single Sculls Semifinals A/B,False,Sea Forest Waterway,"35.60796457817903, 139.8147625026683"
2021-07-28 00:30:00,Rowing,Men's Single Sculls Semifinals A/B,False,Sea Forest Waterway,"35.60796457817903, 139.8147625026683"
2021-07-28 01:00:00,Volleyball,Men's Preliminary Round - Pool A: Canada vs Islamic Rep. of Iran,False,Ariake Arena,"35.643512573489566, 139.79473745950065"
2021-07-28 01:00:00,Volleyball,Men's Preliminary Round - Pool B: United States vs Tunisia,False,Ariake Arena,"35.643512573489566, 139.79473745950065"
2021-07-28 01:00:00,Handball,Men's Preliminary Round Group B: Denmark vs Bahrain,False,Yoyogi National Stadium,"35.66773432212354, 139.70019944667044"
2021-07-28 01:00:00,Handball,Men's Preliminary Round Group B: Sweden vs Portugal,False,Yoyogi National Stadium,"35.66773432212354, 139.70019944667044"
2021-07-28 01:00:00,Shooting,Trap Women's Qualification - Day 1,False,Asaka Shooting Range,"35.7811380207295, 139.58779467064903"
2021-07-28 01:00:00,Shooting,Trap Men's Qualification - Day 1,False,Asaka Shooting Range,"35.7811380207295, 139.58779467064903"
2021-07-28 01:00:00,Rugby,Men's Placing 11-12,False,Tokyo Stadium,"35.66446761779039, 139.52756286092847"
2021-07-28 01:00:00,Rugby,Men's Placing 9-10,False,Tokyo Stadium,"35.66446761779039, 139.52756286092847"
2021-07-28 01:00:00,Rugby,Men's Placing 5-8 (2 matches),False,Tokyo Stadium,"35.66446761779039, 139.52756286092847"
2021-07-28 01:00:00,Rugby,Men's Semi-finals (2 matches),False,Tokyo Stadium,"35.66446761779039, 139.52756286092847"
2021-07-28 01:00:00,Beach Volleyball,Men's or Women's Preliminaries (3 matches),False,Shiokaze Park,"35.62426208355979, 139.76843705331703"
2021-07-28 01:00:00,Badminton,Women's Singles Group Play Stage,False,Musashino Forest Sport Plaza,"35.66516093172041, 139.52508181634872"
2021-07-28 01:00:00,Badminton,Mixed Doubles Quarterfinals,False,Musashino Forest Sport Plaza,"35.66516093172041, 139.52508181634872"
2021-07-28 01:30:00,Archery,Men's Individual 1/32 & 1/16 Eliminations,False,Yumenoshima Park Archery Field,"35.65025376166539, 139.82892847281852"
2021-07-28 01:30:00,Archery,Women's Individual 1/32 & 1/16 Eliminations,False,Yumenoshima Park Archery Field,"35.65025376166539, 139.82892847281852"
2021-07-28 01:30:00,Hockey,Women's Pool A: Netherlands vs South Africa,False,Oi Hockey Stadium,"35.59269081886343, 139.75405101776522"
2021-07-28 01:30:00,Hockey,Women's Pool B: New Zealand vs Spain,False,Oi Hockey Stadium,"35.59269081886343, 139.75405101776522"
2021-07-28 02:00:00,Hockey,Women's Pool A: Great Britain vs India,False,Oi Hockey Stadium,"35.59269081886343, 139.75405101776522"
2021-07-28 02:00:00,Hockey,Women's Pool A: Germany vs Ireland,False,Oi Hockey Stadium,"35.59269081886343, 139.75405101776522"
2021-07-28 02:00:00,Basketball,Men's Preliminary Round Group B: Nigeria vs Winner of Olympic Qualifying Tournament in Split(Croatia),False,Saitama Super Arena,
2021-07-28 02:00:00,Fencing,Men's Sabre Team Table of 16,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-28 02:00:00,Fencing,Men's Sabre Team Quarterfinals,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-28 02:00:00,Fencing,Men's Sabre Team Classification 5-8,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-28 02:00:00,Fencing,Men's Sabre Team Semifinals,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-28 02:00:00,Fencing,Men's Sabre Team Placement 5-6,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-28 02:00:00,Fencing,Men's Sabre Team Placement 7-8,False,Makuhari Messe Hall,"35.64977449961884, 140.03645074412134"
2021-07-28 02:00:00,Table Tennis,Women's Singles Quarterfinals,False,Tokyo Metropolitan Gymnasium,"35.679538129089025, 139.71224149090568"
2021-07-28 02:00:00,Table Tennis,Men's Singles Quarterfinals,False,Tokyo Metropolitan Gymnasium,"35.679538129089025, 139.71224149090568"
2021-07-28 02:30:00,Swimming,Men's 100m Freestyle Semifinals,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-28 02:30:00,Swimming,Women's 200m Freestyle Final,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-28 02:30:00,Swimming,Men's 200m Butterfly Final,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-28 02:30:00,Swimming,Women´s 200m Butterfly Semifinals,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-28 02:30:00,Swimming,Women's 200m Freestyle Victory Ceremony,True,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-28 02:30:00,Swimming,Men's 200m Breaststroke Semifinals,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-28 02:30:00,Swimming,Men's 200m Butterfly Victory Ceremony,True,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
2021-07-28 02:30:00,Swimming,Women's 200m Individual Medley Final,False,Tokyo Aquatics Centre,"35.65154002713155, 139.81526845227876"
